에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
165,반도체,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,0.8522,S1,0.03,1028103,0.0848,33,84,217,334,이직제안,1.5,2615.1,3922.6,392.3,588.4,254.4,협상요청,자부심,보상규정이 일방 통보된 점에서 합리성과 공정성에 의문이 들었습니다. 회사 공시 이익 대비 현재 보상은 발명 기여에 비해 낮다고 느껴 제 가치를 제대로 인정받고 싶습니다. 우선 추가 협상을 통해 산정 기준 공개와 보상 재조정을 요구하겠습니다. 협상에서 합리적 개선이 없으면 법적 절차도 검토하겠다는 전제를 밝히고 대화를 시작하겠습니다.,협상,0
161,반도체,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.6281,S2,0.03,616958,0.1492,109,272,708,1089,침해소송승소,3.5,2762.2,9667.7,414.3,1450.2,361.2,협상요청,자부심,"반도체 산업 특성상 독점효과가 크지만, 회사가 보상규정을 서면통지·협의·결정통지까지 이행하여 발명진흥법 제15조 제6항의 정당보상 추정이 작동합니다. 다만 침해소송 승소로 사용자 이익과의 상당인과관계가 인정되는 최신 법리(대법원 2023다237514)에 비추어 공헌도 상단 반영 명분이 있습니다. 회사 공시 이익 9,667.7만원 대비 현재 보상 1,089만원은 판례상 공헌도 10~20% 범위의 하한에 가까워 추가 보상 협의 여지가 있습니다. 소송은 2~3년과 비용 부담 대비 불확실성이 커 우선 협상을 통해 상향(예: 1,500~1,900만원선)과 산정 근거 공개를 요구하는 것이 실익이 큽니다.",협상,0
168,제조,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.5127,S1,0.03,2657968,0.0323,174,436,1133,1743,M&A,5.1,2575.3,13134.0,386.3,1970.1,227.1,수용,자부심,"회사가 공시한 발명 이익 13,134.0만원 대비 내가 받은 1,743만원은 약 13%로, 통상 판례 범위와 비교해도 낮지 않은 수준이라고 판단했습니다. 보상규정도 사전에 서면 고지·협의·통지 절차를 거친 만큼, 법적 다툼으로 추가 상승을 기대하기 어렵고 리스크가 큽니다. M&A가 있었지만 이 발명으로 인한 추가 프리미엄을 입증하기도 쉽지 않습니다. 지금의 성과와 보상에 만족하고 다음 과제에 집중하기 위해 그대로 수용하겠습니다.",수용,0
166,제조,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,0.9182,S1,0.03,2368405,0.3815,373,933,2427,3733,사업화성공,3.9,27107.7,105720.0,4066.2,15858.0,12125.0,청구,배신감,"회사는 보상규정을 일방적으로 서면 통지했을 뿐 협의가 없어 규정의 정당성에 의문이 듭니다. 사업화가 성공해 회사가 105,720만원의 이익을 얻었는데, 내가 받은 보상은 3,733만원에 그칩니다. 정당한 기여분과 이익배분을 재산정받기 위해 법적 보상 청구 절차를 시작하겠습니다. 소송 전 단계에서 객관적 근거로 합리적 보상안을 도출하기 위한 선택입니다.",청구,0
164,제조,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.4391,S2,0.03,2448011,0.4026,1082,2704,7031,10817,라이선스수입,3.9,29565.2,115304.3,4434.8,17295.6,6478.6,협상요청,자부심,"회사는 제15조 제2~4항 절차(규정 작성·협의·서면 통지)를 이행해 제15조 제6항의 정당보상 추정이 작동하므로 곧바로 소송은 시간·비용 대비 위험이 크다. 다만 라이선스수입은 대법원 2023다237514의 ‘상당인과관계 있는 이익’에 해당하고, 현재 수령 10,817만원은 회사 이익 115,304.3만원에 판례상 발명자 공헌도 10%를 적용한 하한치(11,530만원)보다 소폭 부족하다. 결국 보상액 산정에서 사용자 이익·공헌도 반영이 미흡했을 여지가 있어, 실시료율·독점기여율·산정근거 공개를 전제로 추가 정산 협의를 요구하는 실익이 크다. 협의가 결렬되면 사내·조정 ‘청구’로 자료를 확보한 뒤 소송 여부를 재평가하는 단계적 접근이 합리적이다.",협상,0
163,IT,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,5.2347,S2,0.02,4041285,0.4671,2964,7410,19267,29641,사업화성공,18.7,37749.7,705919.4,5662.5,105887.9,76246.9,협상요청,자부심,"회사는 발명진흥법 제15조 제2~4항 요건을 갖춰 보상의 정당성이 추정되지만(제6항), IT 분야 판례상 실시료율 2%, 발명자 공헌도 10~20% 등을 참작하면 회사 이익 705,919.4만원 대비 지급액 29,641만원(약 4.2%)은 이익·공헌 고려가 부족했다는 주장을 해볼 여지가 있습니다. 사업화 성공과 최신 대법원 2023다237514의 ‘상당인과관계 있는 이익’ 법리에 비추어 추가 보상 산정의 공간이 있고, 소멸시효 10년(2009다75178) 내라면 청구 가능성도 열려 있습니다. 다만 즉시 소송은 2~3년 소요·비용 부담이 크고 공지기술·독점이익 다툼 위험(2009다91507, 2014다220347)으로 불확실성이 큽니다. 따라서 우선 판례 기준을 반영한 재산정을 요구하는 협상요청으로 증액을 시도하고, 불응 시 내부 청구·조정으로 단계적으로 대응하는 것이 비용 대비 실익이 큽니다.",협상,0
170,반도체,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,1,보통,2.8725,S1,0.03,1253654,0.2013,326,816,2120,3262,무효소송승소,1.1,7570.5,8327.6,1135.6,1249.1,-2012.9,협상요청,자부심,"협의 없이 일방 운영된 보상규정에는 아쉬움이 크고, 무효소송 승소로 제 발명의 가치가 더욱 확정되었다고 느낍니다. 현재 보상은 의미 있으나 회사가 공시한 이익과 제 기여도가 충분히 반영됐는지 투명한 확인이 필요합니다. 분쟁에 앞서 대화를 통해 합리적 보상 기준 재점검과 추가 정산 가능성을 먼저 모색하겠습니다.",협상,0
173,제약,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,2,후함,5.5676,S1,0.05,596485,0.2739,682,1706,4435,6823,이직제안,1.5,8169.4,12254.1,1225.4,1838.1,-4984.9,협상요청,자부심,"회사 공시 기준 이익 12,254.1만원 대비 내가 받은 6,823만원은 적지 않지만, 사내 보상규정이 서면 고지되지 않은 점은 추가 보상 협의의 근거가 된다. 발명 직후 이직제안이 있었던 만큼 내 기여가 시장에서 높게 평가되고 있어, 회사와 재협상해 합리적 인정과 장기 보상(추가금·인센티브)을 모색하고 싶다. 법적 절차나 소송은 관계 비용과 불확실성이 커서 현시점에서는 지양하고, 먼저 우호적 협의를 통해 정리를 시도하겠다.",협상,0
167,제조,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.557,S2,0.03,4312241,0.0512,254,635,1651,2540,M&A,3.3,6621.7,21851.6,993.3,3277.7,737.7,협상요청,자부심,"회사는 제15조 2~4항 요건(서면 통지·협의·결정 통지)을 갖춰 제15조 6항의 정당보상 추정이 작동하나, 산정에 회사 이익과 공헌도를 실질 반영했는지는 다툼 여지가 있습니다. 공시 이익 21,851.6만원에 판례상 발명자 공헌도 10~20%를 대입하면 2,185~4,370만원인데, 기수령 2,540만원은 하한에 근접해 추가 협상 명분이 있습니다. 다만 대법 2009다75178·2014다220347의 평균 실시료율(2~3%)과 독점권 기여율을 함께 보면 법정 증액폭이 제한될 수 있고, 2023다237514에 따른 M&A 프리미엄 반영도 인과관계 입증 부담이 커 소송 리스크·기간 대비 불확실성이 큽니다. 따라서 우선 산정 근거 공개와 보상 조정을 회사에 요청하고(필요 시 조정 절차 병행), 무응답·거절 시에만 청구·소송으로 단계 전환하는 것이 합리적입니다.",협상,0
172,제조,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,10.3939,S1,0.03,2618407,0.1167,1429,3572,9288,14289,M&A,6.5,9165.1,59573.2,1374.8,8936.0,-5353.0,수용,자부심,회사가 공시한 이익 대비 내가 받은 보상 비율이 약 24%로 적지 않다고 판단했다. 보상규정도 사전 협의와 서면 고지가 이뤄지는 등 절차가 준수되어 신뢰감이 든다. M&A가 있었더라도 발명 보상과의 직접적 연관이 불분명해 추가 분쟁의 실익이 크지 않아 보인다. 지금의 성과를 인정받았다는 만족감으로 수용하고 다음 성과를 준비하겠다.,수용,0
175,반도체,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0709,S1,0.03,1028059,0.0211,10,26,69,105,침해소송승소,2.8,652.2,1826.2,97.8,273.9,168.9,협상요청,자부심,"회사가 서면 규정과 절차를 갖춘 점은 인정하지만, 이 발명으로 회사가 공시한 이익 1,826.2만원 대비 제가 받은 보상 105만원은 낮아 보입니다. 침해소송 승소로 발명의 가치가 명확해진 만큼, 실적보상 산정에 소송 성과와 제 기여도를 더 반영해 재산정이 필요하다고 판단합니다. 내부 규정 범위 안에서도 추가 보상 여지가 있는지 먼저 협의해 상호 신뢰를 지키고 싶습니다. 협의로 합리적 수준이 어렵다면 그때 법적 절차를 검토하겠습니다.",협상,0
174,제약,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,1.0228,S2,0.05,3114725,0.4179,999,2496,6491,9986,이직제안,1.4,65084.9,91118.9,9762.7,13667.8,3681.8,협상요청,자부심,"제약 산업은 특허 독점효과가 큰 편이고(2014다220347), 회사 이익 91,118.9만원 대비 현 보상 9,986만원은 판례상 발명자 공헌도 10~20%(2009다75178) 기준으로 본 9,112~18,224만원 범위의 하단부입니다. 회사가 보상규정을 서면으로 알리지 않아 발명진흥법 제15조 2~4항을 준수하지 못했으므로 제6항의 정당보상 추정이 약화되고, 2023다237514 취지에 따라 승계 이후 사정까지 반영한 재산정 협의 여지도 있습니다. 수용은 하향 고착 우려가 있고, 청구·소송은 수개월~수년의 기간·비용과 함께 독점권 기여율·실시료율(판시례 2~3%) 재산정 시 감액 리스크가 큽니다. 이직제안으로 신속한 정리를 우선해 서면미고지 하자를 지렛대로 15~20% 구간 반영 또는 단계별 추가보상을 요구하는 협상을 먼저 택합니다.",협상,0
177,반도체,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,1,보통,2.5002,S1,0.03,3661447,0.0635,262,654,1700,2616,M&A,3.6,6976.6,25115.8,1046.5,3767.4,1151.4,협상요청,자부심,"보상규정을 서면으로만 통지하고 협의 절차를 거치지 않은 점은 합리성 추정이 약해 추가 보상을 논의할 여지가 있습니다. 공시된 회사 이익(25,115.8만원)에 비해 내가 받은 보상(2,616만원)이 적지 않지만, 반도체 핵심기술의 기여도와 M&A로 증폭된 무형가치까지 고려하면 재산상 이익 산정에 재검토가 필요합니다. 우선 저비용·저위험의 협상으로 신속히 정리하되, 회사가 성의 있게 응하지 않으면 법적 절차 전환을 예고하겠습니다. 내 발명에 대한 정당한 인정과 보상을 분명히 받고 싶습니다.",협상,0
171,제약,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.427,S2,0.05,1756706,0.292,934,2334,6068,9336,침해소송승소,1.9,25644.7,48724.9,3846.7,7308.7,-2027.3,수용,자부심,"제15조 제2~4항 요건(보상규정의 작성·서면통지·협의·보상내역 통지)을 회사가 충족하여 제6항상 정당보상 추정이 작동합니다. 회사 공시 이익 48,724.9만원 대비 수령 보상 9,336만원(약 19.2%)으로, LG생명과학 판결 취지의 발명자 공헌도 10~20% 범위 상단에 근접해 이익·공헌도를 고려한 것으로 평가됩니다. 2023다237514에 비추어 침해소송 승소 등 사후 사정도 고려 대상이나, 이를 반영하더라도 추가 기대 이익은 최대 수백만원 수준으로 청구·소송(수개월~수년, 본인 비용) 대비 실익이 작습니다. 따라서 현 단계에서는 수용이 합리적이며, 추가 인정이나 포상은 비소송적 방식(사내 협의·포상 제안)으로 가볍게 시도하는 것이 적절합니다.",수용,0
169,IT,핵심,0,보상규정 자체가 없음,3,매우후함,9.748,S2,0.02,2434355,0.3544,2523,6308,16399,25230,침해소송승소,4.0,17255.0,69020.0,2588.2,10353.0,-14877.0,수용,자부심,"IT 산업 특성상 대법원 판례상 합리적 실시료율(정보통신 약 2%)과 발명자 공헌도(10~20%)를 적용하면, 사용자 이익 69,020만원을 기초로 한 통상 보상액은 현재 수령한 25,230만원보다 현저히 적습니다. 회사에 보상규정이 없어 법 제15조 제6항의 적정성 추정은 없지만, 이미 지급액이 회사 이익의 약 36%로 판례상 범위를 크게 상회해 추가 청구의 실익이 낮습니다. 침해소송 승소로 인한 이익도 2023다237514의 ‘상당인과관계 있는 이익’ 법리에 따라 기초가 되나, 이를 반영해도 보상액을 더 올릴 근거로 보기 어렵습니다. 청구·소송은 수개월~수년과 비용이 수반되는 반면 기대이익이 제한적이어서 현 단계에서는 수용이 합리적입니다.",수용,0
179,제조,중요,0,보상규정 자체가 없음,2,후함,4.9538,S2,0.03,3865185,0.2033,1751,4378,11385,17514,무효소송승소,2.0,23569.5,47139.0,3535.4,7070.8,-10443.2,수용,손실회피,"제조업 사안에서 회사에 보상규정이 없어 법 제15조 제2~4항 미이행으로 정당보상 추정은 받지 못하지만(제6항 단서), 이는 ‘과소보상’ 구제 수단일 뿐 이미 받은 보상을 줄이는 근거는 아닙니다. 무효소송 승소는 독점력·사용자 이익을 인정하는 요소일 뿐 보상면제 사유가 아니나(2014다220347, 2023다237514), 회사 공시 이익 47,139.0만원 대비 수령 17,514만원은 약 37%로 판례상 실시료율·발명자 공헌도(대체로 2~3%, 10~20%: 2009다75178 등)를 종합한 통상 범위를 현저히 상회합니다. 따라서 추가 청구의 법리상 여지는 크지 않고, 청구·소송에 드는 수개월~수년의 시간과 변호사 비용 대비 기대이익이 제한적입니다. 종합하면 현 보상을 수용하는 것이 실익 측면에서 가장 합리적입니다.",수용,0
