에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
180,IT,미미,0,보상규정 자체가 없음,1,보통,2.2558,S1,0.02,3858365,0.042,110,274,712,1096,사업화성공,13.2,3239.0,42754.8,485.8,6413.2,5317.2,소송,배신감,"회사가 창출한 이익 42,754.8만원에 비해 현재까지 받은 보상 1,096만원은 약 2.6%에 불과하며, 보상규정 자체가 없는 상황에서 사업화 성공 후에도 정당한 협의 기회를 제공받지 못했다. 자신의 발명이 회사의 실질적 이익을 창출했음에도 불구하고 충분한 보상이나 협의 없이 방치된 것은 신뢰의 배신이다. 법적 절차를 통해 발명자의 정당한 권리를 보호받아야 한다.",소송,0
171,제약,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.427,S2,0.05,1756706,0.292,934,2334,6068,9336,침해소송승소,1.9,25644.7,48724.9,3846.7,7308.7,-2027.3,수용,자부심,"발명진흥법 제15조 제6항의 절차적 요건을 회사가 완전히 충족했고, 현재 보상액 9,336만원이 판례상 정당한 범위(4,872~9,745만원) 내에 위치하며, 침해소송 승소로 회사 이익이 객관적으로 입증되어 있습니다. 추가 청구 시 법적 승산이 낮고 2~3년의 소송기간 대비 추가 획득 기대치가 불확실하므로, 정당한 보상을 받았음을 인정하고 자신의 발명 성과를 긍정적으로 평가하며 수용하는 것이 합리적입니다.",수용,0
183,제약,보통,0,보상규정 자체가 없음,3,매우후함,9.8759,S1,0.05,1674355,0.1118,1386,3466,9013,13865,M&A,5.6,9359.3,52412.1,1403.9,7861.8,-6003.2,협상요청,배신감,회사가 발명으로 5억 원 이상의 이익을 얻었음에도 불구하고 보상규정이 없다는 이유로 1억 3천 만 원만 지급한 것은 명백히 불공정합니다. M&A 이후 가치가 더욱 증대되었을 것으로 예상되는 상황에서 현재 보상은 실질적 기여도를 전혀 반영하지 못하고 있습니다. 아직 법적 절차까지 진행하기 전에 정당한 협상을 통해 합리적인 수준의 추가 보상을 요구하는 것이 타당합니다.,협상,0
182,제약,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,4.5621,S1,0.05,2773057,0.4722,4481,11202,29123,44806,사업화성공,16.1,65476.5,1054171.7,9821.5,158125.8,113319.8,소송,배신감,회사가 1조 이상의 이익을 얻은 발명에 대해 종업원과 협의 없이 일방적으로 정한 보상규정으로 4% 수준의 보상만 제공한 것은 신뢰의 심각한 침해입니다. 발명의 성공적 사업화로 회사가 막대한 이익을 얻었음이 명백한데도 보상 협의 절차를 거치지 않은 것은 종업원의 기여를 무시하는 것입니다. 법적 정당성을 확보하기 위해 소송을 통해 합리적 보상 수준을 판단받아야 합니다.,소송,0
185,제조,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0665,S1,0.03,4660919,0.0454,102,254,661,1017,라이선스수입,7.9,6355.1,50205.3,953.3,7530.8,6513.8,소송,배신감,"회사가 발명으로 50,205.3만원의 이익을 얻었음에도 불구하고 나는 1,017만원만 받았으며, 이는 약 2%에 불과한 과소 보상입니다. 회사가 보상규정을 서면으로 알리고 협의했다는 것은 절차적 정당성을 확보하려는 의도로 보이지만, 실질적 공정성은 심각하게 훼손되었습니다. 신뢰를 기반으로 한 직무발명이 이렇게 일방적으로 수취되었다는 점에서 깊은 배신감을 느끼며, 법적 절차를 통해 정당한 보상을 청구해야 합니다.",소송,0
174,제약,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,1.0228,S2,0.05,3114725,0.4179,999,2496,6491,9986,이직제안,1.4,65084.9,91118.9,9762.7,13667.8,3681.8,협상요청,자부심,"발명진흥법 제15조 제2항·제4항에 따른 서면 알림 의무 미이행과 제3항 협의 절차 결여는 회사의 명백한 위반이며, 현재 보상액(9,986만원)은 판례상 공헌도 기준(10~20%, 즉 9,112~18,224만원) 범위 내 하한에 불과합니다. 법적 정당성이 강하므로 협상 테이블에 절차적 하자와 부족분을 명확히 제시하면 추가 합의 여지가 있고, 이는 장기 소송의 시간·관계 비용을 절감하면서도 자신의 기여를 인정받을 수 있는 합리적 경로입니다.",협상,0
186,IT,미미,0,보상규정 자체가 없음,3,매우후함,10.4895,S2,0.02,2636058,0.0401,333,832,2163,3328,M&A,5.6,2115.3,11845.7,317.3,1776.9,-1551.1,협상요청,배신감,"보상규정 부재와 M&A 후 사정 변화는 발명진흥법 제15조 제2~4항 위반이며, 현재 보상액 3,328만원은 법원이 인정하는 발명자공헌도 10~20% 적용 시 합리적 범위(1,185~2,369만원)를 초과하나 회사의 최종 이익 기준으로 보면 정당성 논쟁의 여지가 있다. 소송은 2~3년과 상당한 비용이 소요되지만, 협상을 통해 법적 근거(2023년 대법원 판결의 '상당인과관계 있는 이익' 법리, 대법원 2009다75178의 발명자공헌도 기준)를 제시하면 추가 합의의 가능성이 높다. 회사와의 관계 유지 및 절차상 효율성을 고려할 때 먼저 서면 협상을 요청하는 것이 최적이다.",협상,0
189,반도체,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0625,S2,0.03,3089785,0.0689,102,254,661,1017,M&A,2.5,6382.3,15955.8,957.3,2393.4,1376.4,소송,탐욕,"발명진흥법 제15조 제6항 단서에서 보상액이 회사 이익과 공헌도를 고려하지 않으면 정당한 보상이 아니라고 명시했고, 현재 1,017만원은 판례상 공헌도 10~20%를 적용한 1,596~3,191만원 범위를 크게 하회하므로 법적 요건 미충족이 명백합니다. M&A 이후 상황 변화도 대법원 2023다237514 판결에서 고려 가능한 요소로 인정되었으므로, 협상 여지보다는 소송을 통해 적절한 수준의 보상을 획득하려는 의도입니다.",소송,0
179,제조,중요,0,보상규정 자체가 없음,2,후함,4.9538,S2,0.03,3865185,0.2033,1751,4378,11385,17514,무효소송승소,2.0,23569.5,47139.0,3535.4,7070.8,-10443.2,협상요청,자부심,"회사가 발명진흥법 제15조 제2~4항의 보상규정 작성·협의·서면통지 의무를 이행하지 않았으므로, 법적 하자를 명확히 한 후 추가협의를 요청하는 것이 합리적입니다. 현 보상액이 공헌도 기준을 초과하더라도 절차적 정당성이 결여되었고, 대법원 2023다237514의 '상당인과관계' 법리 하에서 재산정 여지가 있습니다. 소송의 2~3년 시간과 변호사 비용을 감당하기 전에 정당한 절차를 통해 합의점을 찾는 것이 양 당사자에게 효율적입니다.",협상,0
181,IT,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,2,후함,5.5039,S2,0.02,1972161,0.089,290,724,1884,2898,무효소송승소,1.1,3509.7,3860.7,526.5,579.1,-2318.9,청구,자부심,"발명진흥법 제15조 제6항의 정당한 보상 요건을 검토하면, 회사는 서면 보상규정 미통지로 법적 절차를 위반했으며, 현재 보상액 2,898만원은 회사 공시 이익 3,860.7만원의 판례상 발명자 공헌도(10~20%, 즉 386~772만원 범위)와 현저히 차이나 법률상 정당성이 인정되지 않는다. 무효소송 승소는 발명의 가치를 입증하는 강력한 근거이며, 법적 청구 절차는 합리적 범위 내에서 자신의 정당한 기여도를 인정받을 기회를 제공한다. 협상요청은 이미 실질적 절차 위반이 있는 상황에서 회사의 자발적 시정을 기대하기 어렵고, 소송까지 진행할 경우의 시간·비용 부담을 감안하면 법적 청구 단계를 먼저 거쳐 조정 및 조사 기회를 활용하는 것이 전략적이다.",청구,1
184,IT,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,1,보통,2.2955,S2,0.02,3783793,0.0262,68,171,445,684,사업화성공,18.3,1986.4,36351.1,298.0,5452.7,4768.7,청구,자부심,"첫째, 회사는 발명인진흥법 제2조·제3조 절차를 완전히 위반했다. 보상규정을 일방적으로 통보하기만 했고 협의는 전혀 하지 않았으므로 제6항의 '정당한 보상' 간주 요건 자체가 불성립한다. 둘째, 법원은 대법원 2023다237514 판결에서 '상당인과관계 있는 이익' 기준을 도입했으며, 36,351.1만원의 이익에 판례상 발명자 공헌도 10~20%를 적용하면 3,635~7,270만원 범위의 정당한 보상이 기준이 되는데 현재 684만원은 이에 미달한다. 셋째, 소멸시효 10년 내에 청구 절차를 통해 회사와 조정·조사를 거치면 신속하고 비용 효율적인 결론을 얻을 가능성이 높다. 넷째, 자신의 기술적 기여가 정당히 평가받지 못한 상황에서 법정 절차를 통해 당마 규정 위반을 명확히 하고 공정한 보상을 받는 것이 중요하다.",청구,1
192,반도체,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,10.9145,S1,0.03,4557808,0.1159,2594,6484,16858,25936,무효소송승소,1.3,15841.7,20594.2,2376.3,3089.1,-22846.9,수용,충성심,"회사가 보상규정을 서면으로 명확히 알리고 협의 과정을 거쳤으며, 받은 보상액(25,936만원)이 회사의 공시 이익(20,594.2만원)을 상회하고 있습니다. 무효소송 승소로 발명의 가치가 입증된 만큼 회사가 적절히 보상했다고 판단됩니다. 투명한 절차와 합리적인 보상 수준을 고려할 때, 현재 관계를 지키면서 받은 보상을 수용하는 것이 타당합니다.",수용,0
193,제약,핵심,0,보상규정 자체가 없음,1,보통,2.7406,S1,0.05,2909683,0.3045,1821,4553,11839,18213,이직제안,1.1,44304.6,48735.1,6645.7,7310.3,-10902.7,협상요청,배신감,"회사가 48,735만원의 이익을 얻었으나 나는 18,213만원만 받았으니, 실제 기여도에 비해 부당하게 적은 보상이라고 느껴진다. 보상규정 자체가 없는 상황에서 회사의 일방적 결정만 따를 수 없으며, 이직제안까지 받은 상황이므로 정당한 협상의 여지가 충분하다. 법적 분쟁으로 악화되기 전에 먼저 회사와 추가 협의를 통해 공정한 수준의 보상을 받기를 원한다.",협상,0
194,제약,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,10.1482,S1,0.05,1458372,0.0792,879,2198,5713,8790,사업화성공,14.8,5774.4,85461.1,866.2,12819.2,4029.2,청구,배신감,"회사가 얻은 이익 85,461.1만원에 비해 받은 보상 8,790만원은 약 10%에 불과하며, 보상규정을 종업원에게 서면으로 알리지 않은 것은 투명성 부족을 드러낸다. 성공적인 사업화에 기여했음에도 적절한 보상을 받지 못했다는 느낌이 들며, 회사의 불공정한 대우에 대해 법적으로 정당한 몫을 청구할 필요가 있다.",청구,0
188,IT,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.4351,S2,0.02,2892728,0.477,1836,4589,11932,18357,M&A,3.8,27594.3,104858.3,4139.1,15728.7,-2628.3,협상요청,자부심,"회사가 형식적 법요건(규정 서면 통지, 협의, 결정 통보)을 모두 충족했으나, 발명진흥법 제15조 제6항 단서에 따라 실질적 정당성은 '이익과 공헌도 고려'를 요구하므로, M&A 이후 발생한 추가 가치를 반영하지 않은 현 보상액(18,357만원)에 대해 재협의를 요청할 법적 근거가 충분하다. 10년의 소멸시효가 남아있고 협상 실패 시에도 청구/소송 옵션을 유지할 수 있어 위험이 낮으며, 이미 보상규정을 운영 중인 회사 특성상 협상 가능성도 존재한다.",협상,0
195,IT,보통,0,보상규정 자체가 없음,2,후함,5.2999,S2,0.02,4766967,0.0687,520,1301,3384,5205,이직제안,1.0,6547.6,6547.6,982.1,982.1,-4222.9,협상요청,자부심,"첫째, 회사가 보상규정 자체가 없으므로 발명진흥법 제2~4항 의무 미이행이 명백하다. 둘째, 현재 5,205만원 보상이 판례상 발명자공헌도(10~20%) 적용 시 655~1,310만원 범위를 상당히 초과하지만, 회사 공시 이익 6,547.6만원 대비 서면 보상 결정 절차 없이 진행된 점이 법적 흠결이다. 셋째, 이직제안이라는 상황 변수가 추가되었으므로, 소송의 2~3년 시간 대비 협상을 통해 규정 수립과 함께 절차적 정당성을 확보하는 것이 실익이 크다. 넷째, 발명의 가치를 제대로 인정받고 법적 절차를 정당화하려는 의도에서 협상 단계를 거쳐야 한다.",협상,0
190,제약,보통,0,보상규정 자체가 없음,0,인색,1.0006,S2,0.05,3787138,0.0903,257,642,1667,2566,무효소송승소,1.4,17094.8,23932.7,2564.2,3589.9,1023.9,협상요청,자부심,"발명자공헌도 기준(10~20%)에 따른 정당한 보상 범위는 2,393~4,787만원이나, 현재 보상액 2,566만원은 법정 최저선 수준에 그쳐 있습니다. 회사가 보상규정을 갖추지 않은 채 편의적으로 결정한 것으로 보이므로, 먼저 협상을 통해 정당한 기준의 상향 조정을 요청하는 것이 실익 있습니다. 무효소송 승소로 회사의 독점적 이익이 확정된 만큼, 발명 완성의 공헌도를 명확히 입증하여 추가 보상을 청구할 법적 근거는 충분합니다.",협상,0
199,제약,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.8108,S1,0.05,712399,0.0704,181,452,1177,1810,사업화성공,18.8,2508.6,47161.7,376.3,7074.3,5264.3,협상요청,배신감,"회사가 얻은 이익 47,161.7만원 대비 본인이 받은 보상 1,810만원은 약 3.8%에 불과하여 부당하다고 느껴집니다. 보상규정을 미리 협의했다는 점에서 회사를 완전히 불신하기는 어렵지만, 실제 사업화 성공으로 얻은 막대한 이익에 비해 정당한 기여도 평가가 이루어지지 않았다는 생각이 듭니다. 법적 분쟁으로 관계가 완전히 깨지는 것을 피하면서도 재협의를 통해 합리적인 수준의 추가 보상을 요구하는 것이 적절해 보입니다.",협상,0
